ID,LvlSpr,02-May,01-May,30-Apr,29-Apr,28-Apr,27-Apr,26-Apr,25-Apr,24-Apr,23-Apr,22-Apr,21-Apr,20-Apr,19-Apr,18-Apr,17-Apr,16-Apr,15-Apr,14-Apr,13-Apr,12-Apr,11-Apr,10-Apr,09-Apr,08-Apr,07-Apr,06-Apr,05-Apr,04-Apr,03-Apr,02-Apr,01-Apr,31-Mar,30-Mar,29-Mar,28-Mar,27-Mar,26-Mar,25-Mar,24-Mar,23-Mar,22-Mar,21-Mar,20-Mar,19-Mar,18-Mar,17-Mar,16-Mar,15-Mar,14-Mar,13-Mar,12-Mar,11-Mar,10-Mar,09-Mar,08-Mar,07-Mar,06-Mar,05-Mar,04-Mar,03-Mar,02-Mar,01-Mar,28-Feb,27-Feb,26-Feb,25-Feb,24-Feb,23-Feb,22-Feb,21-Feb,20-Feb,19-Feb,18-Feb,17-Feb,16-Feb,15-Feb,14-Feb,13-Feb,12-Feb,11-Feb,10-Feb,09-Feb,08-Feb,07-Feb
272,Spr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,,,,,,,,,,
273,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Lvl,15,15,14,13,14,13,18,20,19,21,20,19,22,22,20,23,20,20,22,19,20,22,21,19,20,20,20,18,19,18,23,20,22,21,22,22,18,19,19,20,21,20,18,19,17,20,20,21,21,32,29,29,28,30,23,23,24,25,23,20,21,23,21,22,22,21,20,20,19,21,12,16,13,21,21,20,21,14,19,,,,,,
274,Spr,5,3,4,4,4,3,10,6,7,17,7,7,6,7,5,11,6,6,6,7,6,7,7,5,6,7,6,14,5,6,6,5,7,8,7,11,13,6,8,11,6,4,5,11,6,13,12,11,12,8,5,6,5,6,4,6,9,6,5,6,13,9,11,15,5,5,4,12,8,6,4,5,3,4,6,12,4,13,13,,,,,,
275,Lvl,13,12,12,15,14,14,14,15,19,16,17,18,19,20,20,22,21,23,22,20,20,20,23,22,,23,23,21,20,20,20,21,21,22,18,21,23,21,22,21,20,24,21,31,22,22,25,22,23,24,23,23,20,21,18,23,21,23,17,13,20,32,20,,,,,,,,,,,,,,,,,,,,,,
275,Spr,3,3,5,4,3,3,15,5,11,11,3,2,3,2,3,6,2,8,2,3,4,4,2,4,,2,1,3,2,3,4,3,7,3,4,3,4,4,3,6,8,8,10,12,10,11,13,4,5,3,2,5,8,11,5,2,2,5,4,9,14,16,16,,,,,,,,,,,,,,,,,,,,,,
276,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Lvl,47,37,38,37,40,38,39,39,34,34,31,31,30,29,30,31,33,35,35,35,34,37,38,33,35,31,38,37,36,36,37,37,41,38,36,34,31,34,34,33,32,31,34,33,37,36,39,36,34,36,38,35,36,38,36,60,35,35,30,30,33,34,36,31,43,48,47,44,48,28,26,,,,,,,,,,,,,,
277,Spr,4,1,2,2,2,1,1,1,2,2,2,2,2,4,47,4,2,42,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,4,2,2,4,2,2,2,4,2,2,2,2,2,2,2,8,,,,,,,,,,,,,,
278,Lvl,10,10,11,11,10,10,11,12,15,16,12,11,11,10,10,11,10,10,10,11,10,10,11,10,11,10,11,11,11,10,11,11,25,11,10,10,11,10,11,11,11,12,10,10,10,10,11,10,12,11,11,11,10,17,10,10,10,19,10,10,11,11,10,10,,,,,,,,,,,,,,,,,,,,,
278,Spr,4,6,8,6,4,3,12,6,13,11,5,5,3,3,4,9,4,4,3,10,3,5,4,3,5,4,3,6,5,3,4,3,21,2,3,6,5,3,6,3,8,15,3,4,3,4,13,4,13,3,4,4,3,13,3,3,3,12,3,3,9,12,3,3,,,,,,,,,,,,,,,,,,,,,
279,Lvl,19,19,18,21,16,22,20,18,20,21,22,20,19,19,20,22,23,23,20,20,20,19,20,21,20,22,28,37,41,35,20,19,27,20,21,21,24,19,21,21,23,21,23,25,23,24,22,21,23,42,39,31,31,27,23,22,23,25,24,18,22,21,23,20,24,42,22,20,17,19,17,26,21,22,22,20,24,,19,21,27,22,,,
279,Spr,8,6,7,10,10,9,9,6,8,6,8,6,5,10,6,8,9,9,6,7,9,8,7,7,7,8,6,9,8,9,8,7,11,7,7,7,13,9,7,6,8,5,7,8,9,20,9,5,6,7,8,7,8,10,12,15,12,11,6,4,8,13,6,5,6,15,18,7,5,6,5,9,9,9,8,15,8,,8,10,12,8,,,
280,Lvl,16,11,12,13,13,11,15,12,14,13,14,13,11,12,11,12,11,14,13,12,14,12,14,11,14,20,21,19,21,18,25,23,22,22,11,17,12,11,19,14,13,14,11,12,13,18,18,13,14,13,12,10,10,10,10,10,10,25,12,19,23,30,14,16,16,17,24,20,18,19,,,,,,,,,,,,,,,
280,Spr,16,5,6,5,5,4,9,9,8,9,13,11,5,5,10,14,12,14,8,10,8,8,9,8,11,8,7,4,4,3,9,3,11,4,5,5,10,8,12,10,13,12,14,11,5,8,9,12,14,11,13,3,3,5,4,3,3,21,8,10,15,16,9,9,15,11,12,14,18,14,,,,,,,,,,,,,,,
281,Lvl,12,12,11,12,11,11,12,12,12,12,12,12,12,12,12,12,12,12,11,11,12,13,13,12,13,13,12,12,12,14,12,12,15,12,12,13,13,12,13,12,12,13,12,12,13,12,12,12,12,11,12,13,12,17,12,13,13,14,13,12,13,15,11,10,11,10,10,10,11,11,11,11,11,11,11,12,11,10,,,,,,,
281,Spr,5,10,4,4,3,4,9,3,6,3,4,3,3,4,3,5,3,3,3,3,5,3,11,9,6,4,3,7,3,4,12,3,9,5,3,2,5,3,4,10,7,4,7,14,11,4,14,7,6,5,8,6,6,8,3,7,4,8,2,4,5,13,4,4,2,3,3,3,10,3,8,4,3,9,3,3,3,6,,,,,,,
282,Lvl,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,Spr,4,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Lvl,13,11,11,11,11,11,12,11,13,12,12,12,11,11,11,12,11,11,11,12,12,11,13,11,11,11,12,12,11,12,14,11,21,11,11,11,12,11,11,11,12,12,11,11,12,16,14,12,13,12,11,13,11,18,11,11,11,20,11,11,13,19,11,11,11,11,13,12,11,11,,,,,,,,,,,,,,,
283,Spr,8,3,6,4,3,4,14,4,10,8,3,3,3,3,3,5,5,4,3,8,3,5,4,5,3,5,6,3,6,3,5,4,8,5,3,3,7,3,4,4,7,9,3,4,3,9,7,3,8,4,9,4,4,5,4,3,3,8,3,5,10,21,4,3,5,3,7,3,8,5,,,,,,,,,,,,,,,
284,Lvl,12,11,11,12,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,Spr,8,3,5,8,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Lvl,23,21,10,15,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,Spr,4,4,3,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Lvl,12,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,Spr,16,4,9,3,7,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Lvl,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Spr,4,3,4,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Lvl,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,11,10,10,11,11,11,10,11,11,11,10,10,10,11,11,11,10,10,10,12,11,11,11,11,11,10,10,10,11,11,10,12,11,11,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Spr,7,5,5,14,11,3,11,4,5,9,16,10,9,3,5,10,3,17,11,6,7,2,6,3,12,11,5,7,3,7,19,14,17,9,4,4,18,4,16,18,5,7,4,3,4,15,15,8,14,4,6,4,16,21,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Lvl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,38,38,38,38,38,38,38,38,,38,38,38,38,38,38,50,49,40,43,38,43,39,49,49,45,48,45,48,50,37,38,39,,,,,,,,,,
289,Spr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,12,,12,12,12,12,12,14,5,6,11,9,7,13,11,9,7,5,8,6,6,12,13,15,14,,,,,,,,,,
290,Lvl,20,20,20,20,20,20,20,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Spr,4,3,14,4,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Lvl,12,12,11,11,11,12,12,12,12,11,11,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,Spr,6,5,4,14,7,5,7,6,3,6,7,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Lvl,11,10,11,10,10,10,11,11,11,11,11,10,11,10,11,12,10,11,10,10,10,10,11,10,10,10,10,11,10,10,10,10,15,10,10,10,10,10,10,10,11,11,17,10,11,12,14,10,11,10,10,10,10,12,10,10,10,14,10,10,11,21,11,10,,,,,,,,,,,,,,,,,,,,,
293,Spr,5,3,5,4,3,3,7,7,7,4,3,4,3,3,5,10,4,4,3,4,3,3,5,3,3,3,3,5,4,3,5,3,11,3,3,3,4,3,3,5,8,4,8,3,7,8,12,3,8,3,6,4,3,6,3,3,3,8,3,3,15,18,7,3,,,,,,,,,,,,,,,,,,,,,
294,Lvl,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,Spr,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Lvl,0,19,0,0,0,0,0,0,0,0,19,19,19,19,18,20,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,11,10,11,13,15,15,14,15,16,15,0,18,14,23,23,23,23,23,23,23,23,23,23,23,22,23,23,23,24,23,23,23,23,,,,,,,,,,
295,Spr,22,7,11,7,1,15,6,8,20,21,7,7,6,7,8,6,16,19,17,16,19,19,16,20,19,22,21,18,12,1,11,9,15,17,17,14,15,15,7,15,1,13,6,9,7,30,15,9,5,5,5,5,4,25,5,4,4,4,4,4,4,3,4,4,4,5,4,4,4,5,4,4,4,4,4,,,,,,,,,,
296,Lvl,16,15,15,16,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,Spr,20,4,5,11,21,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Lvl,15,14,14,14,14,14,15,14,14,14,13,13,12,12,11,11,11,13,11,10,10,10,11,10,11,11,11,11,11,10,11,11,12,,11,10,10,10,11,11,13,11,11,10,11,11,11,11,16,11,10,,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,Spr,8,5,6,9,6,5,12,6,6,13,9,10,11,3,12,14,5,17,7,9,8,4,11,6,12,15,7,15,4,6,18,12,18,,14,8,9,11,16,19,19,11,15,9,5,12,14,8,19,6,7,,15,19,22,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,Lvl,20,19,18,16,14,16,17,13,17,19,15,16,14,13,13,12,12,12,13,13,13,14,13,13,13,23,16,15,17,15,16,13,16,12,12,12,12,12,13,13,14,17,14,16,13,17,16,12,12,11,12,16,12,20,12,11,12,18,14,13,25,20,18,15,13,12,14,12,12,13,12,12,,,,,,,,,,,,,
299,Spr,6,5,4,5,5,8,12,5,7,6,6,6,5,6,5,10,8,11,6,6,4,8,20,7,4,15,6,5,5,5,9,4,19,4,4,6,12,6,6,23,13,15,6,5,5,7,20,6,6,4,6,6,10,11,6,10,5,8,5,7,3,11,4,4,6,9,9,5,7,14,7,6,,,,,,,,,,,,,
300,Lvl,12,10,13,11,11,10,10,10,10,10,12,14,11,16,14,10,13,10,10,10,10,10,12,10,14,10,10,13,14,10,11,10,14,13,10,10,16,10,10,12,13,12,10,14,10,11,13,10,11,10,22,12,10,12,12,12,10,12,10,10,11,13,13,11,10,10,13,13,12,11,12,10,12,12,10,12,12,10,14,,,,,,
300,Spr,5,5,5,3,3,4,4,3,7,4,4,4,2,8,4,4,5,3,6,4,4,3,4,3,5,5,3,6,4,3,4,4,7,4,4,3,5,3,4,4,4,4,3,4,7,11,5,3,5,3,10,4,6,6,4,4,4,4,4,4,10,10,4,4,3,4,5,5,5,4,4,4,4,6,3,4,3,4,6,,,,,,
301,Lvl,11,10,11,11,10,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Spr,15,4,3,2,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Lvl,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,Spr,13,3,13,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Lvl,34,30,33,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,Spr,11,8,9,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Lvl,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Spr,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Lvl,23,20,20,20,19,19,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,Spr,13,4,3,3,3,4,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Lvl,28,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Spr,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,Lvl,17,15,16,15,16,15,18,16,18,18,16,17,17,17,17,18,17,16,16,17,17,33,17,16,16,16,16,16,16,15,17,15,19,16,16,16,14,15,15,16,17,16,14,15,27,17,22,15,16,14,14,15,15,17,15,15,15,18,16,17,16,22,16,15,15,15,14,15,14,15,15,,,,,,,,,,,,,,
307,Spr,7,6,6,6,5,6,8,8,7,7,7,7,7,7,8,14,7,7,8,7,7,4,8,7,6,9,7,6,10,7,6,12,10,9,7,6,5,7,5,16,7,8,5,18,4,9,11,6,13,6,5,5,8,17,8,6,5,18,7,7,10,11,9,5,5,5,5,6,5,5,6,,,,,,,,,,,,,,
308,Lvl,13,13,15,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,Spr,10,12,9,15,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Lvl,30,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,Spr,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Lvl,21,12,12,12,13,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Spr,22,4,4,4,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Lvl,17,13,16,14,13,15,14,14,17,17,15,15,15,14,13,19,18,14,15,20,18,13,13,14,13,13,13,13,13,20,13,13,15,13,13,13,17,14,17,12,14,18,15,16,17,17,15,16,15,17,14,16,15,20,14,13,12,17,18,17,17,17,17,14,14,17,13,17,14,13,13,16,15,13,14,,,,,,,,,,
312,Spr,5,6,4,5,6,5,5,5,7,5,5,6,7,5,5,5,5,4,5,10,4,5,4,5,5,4,5,5,8,5,5,4,6,5,4,4,3,4,5,4,5,5,4,5,4,5,5,4,4,6,5,4,4,5,4,6,5,7,5,5,5,7,8,5,5,5,5,4,5,4,4,4,5,5,5,,,,,,,,,,
313,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,Lvl,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,11,11,11,12,11,11,12,11,13,33,37,11,12,11,11,11,11,11,10,15,12,12,14,11,12,12,12,12,12,13,12,12,12,13,13,12,12,13,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,12,,,,,,,
314,Spr,8,5,3,3,3,4,8,4,8,5,4,3,4,3,3,3,3,3,7,3,3,4,8,3,3,18,3,5,3,6,8,3,18,25,29,3,6,8,3,6,8,5,3,4,7,19,16,6,6,3,7,16,4,12,6,4,3,15,4,12,4,13,4,3,3,3,5,4,6,2,3,3,9,21,19,3,4,4,,,,,,,
315,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Lvl,21,19,21,21,19,19,23,22,21,21,22,23,19,19,14,17,15,16,15,15,17,14,18,16,16,15,15,16,15,13,15,17,20,17,16,16,17,17,17,16,15,19,16,14,13,14,18,16,19,14,16,16,15,15,14,13,14,18,13,12,13,19,12,11,,,,,,,,,,,,,,,,,,,,,
316,Spr,12,10,11,7,4,11,14,3,9,7,5,3,3,19,5,15,4,7,3,3,3,3,13,3,4,11,3,6,8,4,4,3,7,5,2,4,4,23,7,5,12,9,3,5,11,17,11,4,5,6,11,5,3,8,3,19,15,7,3,5,7,19,12,9,,,,,,,,,,,,,,,,,,,,,
317,Lvl,11,11,10,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Spr,3,3,2,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Lvl,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,Spr,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Lvl,11,11,11,14,13,13,12,12,15,12,15,13,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Spr,10,18,7,8,11,12,17,4,8,12,8,8,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Lvl,10,10,10,10,10,10,11,10,12,11,11,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,Spr,3,3,3,3,4,4,10,4,9,7,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Lvl,11,10,11,10,10,10,11,10,11,11,11,11,11,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,11,11,11,13,13,11,11,13,11,,,,,,,,,,,,,,,,,
321,Spr,6,3,3,3,3,3,3,4,3,3,3,2,2,2,3,8,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,7,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,11,10,12,13,4,3,3,12,4,,,,,,,,,,,,,,,,,
322,Lvl,12,12,11,11,11,11,13,11,13,12,12,11,11,11,12,13,11,11,13,11,11,11,11,12,11,11,10,11,11,11,12,13,14,11,11,12,14,11,12,11,13,12,11,11,11,12,12,13,11,11,11,15,12,21,12,11,11,16,11,11,15,15,11,11,11,11,14,11,11,11,12,12,12,11,11,11,12,,12,12,14,12,,,
322,Spr,9,3,3,18,3,5,6,5,5,4,5,4,3,17,4,5,4,8,3,3,3,3,6,4,4,17,3,4,4,3,17,4,20,4,3,10,10,3,4,5,7,4,8,3,3,4,21,19,5,5,7,16,3,16,4,4,3,16,3,4,5,9,4,4,17,3,4,8,3,5,3,3,4,5,16,9,6,,6,3,4,4,,,
323,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Lvl,17,14,13,13,14,13,14,13,13,14,16,14,17,13,13,20,13,18,14,13,14,13,18,13,14,12,14,17,13,22,18,15,27,13,13,16,14,15,14,18,22,19,16,16,13,16,17,13,15,16,14,21,14,22,14,13,14,13,13,25,23,18,17,20,12,14,21,13,13,13,12,14,,,,,,,,,,,,,
325,Spr,9,32,3,12,11,3,11,11,10,7,26,9,23,7,21,23,5,7,34,26,8,25,25,15,32,4,8,10,14,12,10,12,8,13,14,12,6,14,11,17,30,19,19,19,21,11,21,25,21,22,18,15,7,13,23,22,21,14,22,8,17,15,21,17,20,22,10,12,23,25,25,25,,,,,,,,,,,,,
326,Lvl,16,15,22,22,22,15,15,22,15,21,20,15,14,14,14,21,14,20,15,14,15,16,15,16,18,15,14,14,14,15,17,14,16,20,14,14,14,14,20,15,14,14,14,14,14,19,15,15,14,14,14,15,14,20,14,14,14,18,14,14,14,15,14,15,14,14,14,15,21,20,20,14,14,14,14,20,14,,14,14,15,,,,
